run_id,model,dataset,domain,horizon,context_length,mse,mae,rmse,smape,wape,mase,train_time_s,inference_time_s,gpu_memory_mb
tabpfn_ts_20260528_061840,dummy_mean,synthetic_energy,energy,12,96,0.846428340470667,0.8117662358989775,0.9200154023007805,5.736893460934608,5.762294829289215,1.7922099027639837,0.0004328791983425617,0.0036541621666401625,0.0
tabpfn_ts_20260528_061840,seasonal_naive,synthetic_energy,energy,12,96,11.038449177454991,2.964897546968818,3.322416165602225,19.108507381050295,21.046223714085148,6.545873072034792,0.0002913048956543207,0.0032576480880379677,0.0
tabpfn_ts_20260528_061840,moving_average,synthetic_energy,energy,12,96,2.088354574288218,1.2641154401510788,1.445114035046445,8.755985083225644,8.97328016647606,2.7909022448644434,0.00027295597828924656,0.003318408038467169,0.0
tabpfn_ts_20260528_061840,linear_trend,synthetic_energy,energy,12,96,5.705268974289994,2.2501167964152153,2.3885704876117835,14.968511587433763,15.972377031574123,4.967786816662794,0.0002770530991256237,0.0037431640084832907,0.0
tabpfn_ts_20260528_061840,ridge_ar,synthetic_energy,energy,12,96,0.0023883281693980493,0.03716630979527751,0.04887052454596788,0.26119268099680387,0.263823777444891,0.08205543113101325,0.008996010990813375,0.009111960884183645,0.0
tabpfn_ts_20260528_061840,hist_gradient_boosting_ar,synthetic_energy,energy,12,96,0.005036041646080328,0.05638509502489223,0.07096507342404662,0.40842689581607844,0.4002476663138174,0.12448648539808943,0.25018879189155996,0.13692406890913844,0.0
tabpfn_ts_20260528_061840,lightgbm_ar,synthetic_energy,energy,12,96,0.006310970120591906,0.06346434333359878,0.07944161453918158,0.4529671651920458,0.45049946802781565,0.1401159835983176,0.22894885204732418,0.025237727910280228,0.0
tabpfn_ts_20260528_061840,xgboost_ar,synthetic_energy,energy,12,96,0.019432668330005388,0.11533186424222247,0.13940110591385346,0.8180004479242537,0.8186792891666282,0.25462861111762936,0.21966970898211002,0.018922537099570036,0.0
tabpfn_ts_20260528_061840,tabpfn_ts,synthetic_energy,energy,12,96,0.0046736916166639384,0.05810840806386751,0.06836440313982078,0.4222499983212163,0.4124805449118499,0.12829119980653417,0.0,2.9567043560091406,0.0
tabpfn_ts_20260528_061840,dummy_mean,synthetic_traffic,traffic,12,96,21.598422853230957,4.122800197732518,4.647410338374583,14.186315423192275,14.81196685578766,2.895462506205983,0.0005549120251089334,0.003338731126859784,0.0
tabpfn_ts_20260528_061840,seasonal_naive,synthetic_traffic,traffic,12,96,145.4512010310537,10.933688035204915,12.060315129840252,32.87926190743764,39.28141482045314,7.678781954531847,0.00029988493770360947,0.0033310779836028814,0.0
tabpfn_ts_20260528_061840,moving_average,synthetic_traffic,traffic,12,96,42.8743969998009,6.005069414710101,6.547854381383332,19.87172118503541,21.574387520964454,4.217389275138838,0.0002903388813138008,0.0034983970690518618,0.0
tabpfn_ts_20260528_061840,linear_trend,synthetic_traffic,traffic,12,96,105.90527625884422,9.906722719254175,10.291028921290826,30.58051003840009,35.591840867712996,6.957539249356672,0.00027518393471837044,0.00372885400429368,0.0
tabpfn_ts_20260528_061840,ridge_ar,synthetic_traffic,traffic,12,96,4.2887121093370775,1.9840706484215629,2.0709205946479643,7.006738624838041,7.128162237918854,1.39342240628784,0.00920505402609706,0.009219421073794365,0.0
tabpfn_ts_20260528_061840,hist_gradient_boosting_ar,synthetic_traffic,traffic,12,96,6.125613088038915,2.449545588468439,2.4749975935420454,8.531762819142045,8.800472088870643,1.7203277065314606,0.1749487230554223,0.1121616589371115,0.0
tabpfn_ts_20260528_061840,lightgbm_ar,synthetic_traffic,traffic,12,96,6.209296448165782,2.477440033183188,2.4918459920640728,8.595752596344292,8.900688342571879,1.7399181098809637,0.18858955590985715,0.021301381988450885,0.0
tabpfn_ts_20260528_061840,xgboost_ar,synthetic_traffic,traffic,12,96,7.6316829372478985,2.745169702202463,2.7625500786859774,9.46266751604233,9.862559593573936,1.9279459504905083,0.18786356202326715,0.028460538014769554,0.0
tabpfn_ts_20260528_061840,tabpfn_ts,synthetic_traffic,traffic,12,96,0.8217558199225344,0.6970548093166645,0.9065074847581428,2.433319405993366,2.504305869089725,0.48954496176094037,0.0,2.60398678900674,0.0
tabpfn_ts_20260528_061840,dummy_mean,synthetic_weather,weather,12,96,37.88684474956433,6.14159968537561,6.155229057440863,30.005958304896467,26.09086129576177,30.004409903895283,0.00047339918091893196,0.0030602719634771347,0.0
tabpfn_ts_20260528_061840,seasonal_naive,synthetic_weather,weather,12,96,0.7422038314185352,0.7492557483882099,0.8615125253985197,3.1991142987639267,3.1830026064379346,3.660443166138201,0.0003737499937415123,0.003326161066070199,0.0
tabpfn_ts_20260528_061840,moving_average,synthetic_weather,weather,12,96,1.3249106828180481,1.0757846571965493,1.1510476457636531,4.663687628220516,4.570168964587472,5.2556801935020045,0.0003676160704344511,0.0031941509805619717,0.0
tabpfn_ts_20260528_061840,linear_trend,synthetic_weather,weather,12,96,0.7237511549813656,0.710374802567045,0.8507356551722548,3.006017891460554,3.0178278284588975,3.4704926816337673,0.0003599200863391161,0.0033920020796358585,0.0
tabpfn_ts_20260528_061840,ridge_ar,synthetic_weather,weather,12,96,1.6979930616952654,1.1002163711407489,1.3030706280533169,4.576237587665113,4.67396023923758,5.375039838771956,0.00859060394577682,0.008421764941886067,0.0
tabpfn_ts_20260528_061840,hist_gradient_boosting_ar,synthetic_weather,weather,12,96,0.1414484125539021,0.3381959047616047,0.37609628096260417,1.4408696154272602,1.4367303135925629,1.6522354230362577,0.1488323719240725,0.09766058903187513,0.0
tabpfn_ts_20260528_061840,lightgbm_ar,synthetic_weather,weather,12,96,0.22873222156587456,0.3673188576247573,0.47825957550881776,1.5636927197793464,1.5604509991795548,1.794513829328121,0.14423990389332175,0.0200111479498446,0.0
tabpfn_ts_20260528_061840,xgboost_ar,synthetic_weather,weather,12,96,0.34078021811671455,0.4289501170705406,0.5837638376233274,1.8216775172580306,1.8222740947994212,2.0956095806041186,0.17957693501375616,0.02094173594377935,0.0
tabpfn_ts_20260528_061840,tabpfn_ts,synthetic_weather,weather,12,96,0.11239147260747188,0.24568996188226175,0.33524837450384737,1.0508654970786684,1.0437447970591798,1.2003032928280057,0.0,1.7851728338282555,0.0
tabpfn_ts_20260528_061840,dummy_mean,synthetic_exchange,economics,12,96,0.2905663788067921,0.5359617998262949,0.5390420937244067,10.950049956627666,10.387283772655973,12.170511492043424,0.0004822139162570238,0.004345298977568746,0.0
tabpfn_ts_20260528_061840,seasonal_naive,synthetic_exchange,economics,12,96,0.023959830141774857,0.1258775468571698,0.1547896318936603,2.4728217525654705,2.4395876725449286,2.858401720256814,0.00037903920747339725,0.004446179140359163,0.0
tabpfn_ts_20260528_061840,moving_average,synthetic_exchange,economics,12,96,0.03386209950769262,0.1747877901168784,0.18401657400270394,3.439619699136629,3.38749958770919,3.9690455718593864,0.0003701210953295231,0.00454148999415338,0.0
tabpfn_ts_20260528_061840,linear_trend,synthetic_exchange,economics,12,96,0.00343014334355588,0.053484628852910866,0.058567425618306634,1.035988334953143,1.036566444754879,1.2145180688493042,0.0003678079228848219,0.0049280128441751,0.0
tabpfn_ts_20260528_061840,ridge_ar,synthetic_exchange,economics,12,96,0.00024125598619447944,0.014248476494107518,0.015532417268232252,0.2764403139079845,0.2761446220985914,0.3235515049241358,0.011852622963488102,0.01250983914360404,0.0
tabpfn_ts_20260528_061840,hist_gradient_boosting_ar,synthetic_exchange,economics,12,96,0.005928775089412238,0.06468296643548517,0.07699853952778739,1.2558383243227613,1.2535974165328994,1.46880764001776,0.19709910289384425,0.1224011811427772,0.0
tabpfn_ts_20260528_061840,lightgbm_ar,synthetic_exchange,economics,12,96,0.006204232263753876,0.0663057330892197,0.07876694905703709,1.287671400606046,1.2850476761122331,1.505657094987465,0.20274054305627942,0.025436775060370564,0.0
tabpfn_ts_20260528_061840,xgboost_ar,synthetic_exchange,economics,12,96,0.005293116972194551,0.05846955723329534,0.07275381070565687,1.1341136554848534,1.1331775571330405,1.3277148081694303,0.18670644285157323,0.02717185509391129,0.0
tabpfn_ts_20260528_061840,tabpfn_ts,synthetic_exchange,economics,12,96,0.0014211958625336028,0.03436898139173388,0.03769875147181406,0.6663665706619488,0.6660929245494291,0.7804438359851222,0.0,2.7627447890117764,0.0
tabpfn_ts_20260528_061840,dummy_mean,etth1,energy,12,96,41.75357279793758,3.5042252208305795,6.461700457150392,59.289935081912525,68.01317905725622,2.0188430976698886,0.00048585887998342514,0.009142266819253564,0.0
tabpfn_ts_20260528_061840,seasonal_naive,etth1,energy,12,96,100.574682161012,5.553226193501835,10.028692943799406,68.83064454805218,107.78204699827035,3.199307026245742,0.00040162098594009876,0.009465036913752556,0.0
tabpfn_ts_20260528_061840,moving_average,etth1,energy,12,96,32.565861790203414,3.1430188817164257,5.706650663060024,61.79737130802213,61.00255905693442,1.810746049506307,0.0003947308287024498,0.009597463998943567,0.0
tabpfn_ts_20260528_061840,linear_trend,etth1,energy,12,96,45.133880710898154,3.7884883867017023,6.718175400426678,63.09767679851791,73.53041621565802,2.1826118893928945,0.00038180802948772907,0.010206251870840788,0.0
tabpfn_ts_20260528_061840,ridge_ar,etth1,energy,12,96,6.623143254303758,1.6562341582265403,2.5735468238024657,35.82896860295147,32.145693631388845,0.9541843596651653,0.024290802888572216,0.028248138027265668,0.0
tabpfn_ts_20260528_061840,hist_gradient_boosting_ar,etth1,energy,12,96,25.0420475093569,2.905962572397859,5.00420298442788,56.60413925803978,56.40155535531889,1.6741739219552552,0.4598072210792452,0.2833335199393332,0.0
tabpfn_ts_20260528_061840,lightgbm_ar,etth1,energy,12,96,24.170657436225554,2.870336502267505,4.916366283773571,57.347190169309826,55.71009229738569,1.6536491436527003,0.4297792420256883,0.06046009203419089,0.0
tabpfn_ts_20260528_061840,xgboost_ar,etth1,energy,12,96,17.504556327393562,2.3344125077460696,4.183844682513151,50.995663533899524,45.3083936897183,1.3448943151149304,0.228836938040331,0.05472658690996468,0.0
